SEASON,TEAMID,SCORE_MEAN,SCORE_MEDIAN,SCORE_STDDEV,FGM_MEAN,FGM_MEDIAN,FGM_STDDEV,FGA_MEAN,FGA_MEDIAN,FGA_STDDEV,FGM3_MEAN,FGM3_MEDIAN,FGM3_STDDEV,FGA3_MEAN,FGA3_MEDIAN,FGA3_STDDEV,FTM_MEAN,FTM_MEDIAN,FTM_STDDEV,FTA_MEAN,FTA_MEDIAN,FTA_STDDEV,OR_MEAN,OR_MEDIAN,OR_STDDEV,DR_MEAN,DR_MEDIAN,DR_STDDEV,AST_MEAN,AST_MEDIAN,AST_STDDEV,TO_MEAN,TO_MEDIAN,TO_STDDEV,STL_MEAN,STL_MEDIAN,STL_STDDEV,BLK_MEAN,BLK_MEDIAN,BLK_STDDEV,PF_MEAN,PF_MEDIAN,PF_STDDEV,WLOCA,WLOCH,WLOCN,WINMARGINMEDIAN,WINMARGINMEAN,LOSEMARGINMEDIAN,LOSEMARGINMEAN,WON_CONFERENCE,TOTAL_WINS,CONF_ACC,CONF_AEC,CONF_A_SUN,CONF_A_TEN,CONF_BIG_EAST,CONF_BIG_SKY,CONF_BIG_SOUTH,CONF_BIG_TEN,CONF_BIG_TWELVE,CONF_BIG_WEST,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_HORIZON,CONF_IND,CONF_IVY,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_PAC_TEN,CONF_PAC_TWELVE,CONF_PATRIOT,CONF_SEC,CONF_SOUTHERN,CONF_SOUTHLAND,CONF_SUMMIT,CONF_SUN_BELT,CONF_SWAC,CONF_WAC,CONF_WCC
2011,3267,53.10344827586207,53.0,12.286301395067733,18.655172413793103,19.0,4.692515789371149,51.310344827586206,51.0,7.978110447055663,3.1724137931034484,3.0,1.6917650444187697,12.068965517241379,12.0,3.990444250982219,12.620689655172415,11.0,5.427534254043703,20.517241379310345,19.0,7.998306470993774,12.827586206896552,13.0,3.7039454400220446,23.620689655172413,24.0,4.287971490972062,10.655172413793103,11.0,3.4977121304909096,20.24137931034483,19.0,6.02764566935308,6.448275862068965,6.0,3.1688912763271424,2.586206896551724,2.0,1.6586836730050718,15.89655172413793,16.0,3.687283432732083,2.0,6.0,0.0,5.5,6.25,16.0,17.714285714285715,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3268,72.2,74.5,10.273501233085382,26.8,28.0,5.128688748195008,61.266666666666666,61.0,8.287644868795018,3.3,3.0,1.8032537641527424,11.833333333333334,10.0,4.734927690037627,15.3,14.0,5.639454608015041,23.533333333333335,22.5,7.514277597752956,18.033333333333335,19.0,5.7684237572909085,27.7,27.0,4.7572086860635645,15.733333333333333,16.0,4.20945842477213,18.866666666666667,18.5,4.911164854684177,9.8,9.0,3.63318042491699,4.866666666666666,5.0,2.1929877797878516,17.0,17.0,4.068381021724862,9.0,13.0,1.0,22.0,20.869565217391305,7.0,6.714285714285714,0.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3269,63.0,62.5,11.890303206597698,21.966666666666665,22.0,4.468150379753567,54.233333333333334,54.0,5.43731255457068,7.1,7.0,1.953776184548871,18.633333333333333,18.0,3.872834953198063,11.966666666666667,11.0,6.2005746860094835,16.966666666666665,16.0,7.222967836548637,11.466666666666667,11.0,3.6458132183353147,24.9,25.0,4.341857222195479,15.933333333333334,15.0,4.282549460900302,19.333333333333332,19.0,4.420433223684923,5.933333333333334,5.0,2.9819379643092017,2.7333333333333334,2.0,2.0667037445691365,16.266666666666666,16.0,3.4434679124928422,1.0,6.0,0.0,11.0,13.714285714285714,12.0,13.782608695652174,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3270,67.10714285714286,68.0,9.956718504921355,23.535714285714285,23.5,4.702104673418953,58.714285714285715,59.0,7.352788046958246,5.428571428571429,4.0,2.394879900005371,17.75,17.5,4.410635294796397,14.607142857142858,13.5,5.826753658861699,19.607142857142858,19.0,6.972641168719703,13.571428571428571,13.0,4.202543951153356,23.607142857142858,24.0,5.15923684935329,11.75,12.5,3.931119904518775,16.321428571428573,16.0,5.856642771269608,8.357142857142858,7.0,3.5403942625633564,1.2142857142857142,1.0,1.2577800213115893,18.75,18.5,3.427827300200522,8.0,10.0,4.0,11.5,13.227272727272727,10.5,11.833333333333334,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,3271,54.645161290322584,55.0,10.672545423021239,18.322580645161292,18.0,3.8677047179103847,52.67741935483871,54.0,7.199014269440845,4.354838709677419,4.0,2.640055392054924,15.225806451612904,15.0,4.78685476013464,13.64516129032258,13.0,5.056668119732427,21.129032258064516,21.0,6.6520269366255125,12.483870967741936,12.0,4.696601379309196,24.741935483870968,26.0,5.033009318062001,8.548387096774194,8.0,3.2541123692687624,20.967741935483872,21.0,4.324225333072133,8.935483870967742,8.0,4.186768713227961,2.774193548387097,3.0,2.2761030647337397,19.419354838709676,19.0,4.387665997227434,1.0,9.0,2.0,8.0,8.416666666666666,11.0,12.421052631578947,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3272,65.54545454545455,67.0,12.054799119777226,24.363636363636363,25.0,4.574509412345368,60.75757575757576,62.0,6.309864811499048,4.181818181818182,4.0,2.8334447393427475,13.090909090909092,12.0,4.983495487379042,12.636363636363637,13.0,6.086964462163087,20.939393939393938,20.0,8.609367695784174,16.666666666666668,17.0,4.73462423711393,25.0,25.0,4.886205071423018,13.363636363636363,13.0,5.231026320296657,19.0,19.0,5.326818938165629,10.333333333333334,11.0,3.585270794049826,3.090909090909091,3.0,1.8768929838238708,17.818181818181817,18.0,3.8116150239641318,5.0,12.0,4.0,16.0,14.571428571428571,14.5,15.916666666666666,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3273,58.89655172413793,61.0,10.485857235841207,22.586206896551722,22.0,4.476264716569819,60.06896551724138,60.0,6.595079521251098,4.344827586206897,4.0,1.8180810540819743,14.862068965517242,15.0,4.556973760316901,9.379310344827585,8.0,4.279634439524081,15.03448275862069,15.0,5.90691337466223,13.10344827586207,13.0,4.270704421539571,23.24137931034483,24.0,5.546267550690497,11.275862068965518,11.0,3.806916184714135,19.275862068965516,19.0,4.927304042085561,8.689655172413794,9.0,2.7137671270218515,4.206896551724138,4.0,2.289405885889356,15.96551724137931,16.0,2.8218884079977573,1.0,1.0,0.0,9.5,9.5,13.0,16.666666666666668,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3274,79.7741935483871,82.0,10.622961537535419,28.29032258064516,29.0,5.0079506679352495,65.90322580645162,65.0,6.818381228755484,6.032258064516129,6.0,2.49644909111244,19.967741935483872,20.0,4.750325399154196,17.161290322580644,18.0,4.879185548111818,25.06451612903226,24.0,5.668247723773591,16.193548387096776,15.0,5.121323753605831,24.612903225806452,24.0,6.102881392450831,15.0,16.0,3.9916579679793873,16.70967741935484,17.0,3.925927053041925,13.903225806451612,13.0,4.284505717969323,4.032258064516129,4.0,1.9745695052802765,16.741935483870968,17.0,3.151377920164278,6.0,20.0,1.0,18.0,23.11111111111111,19.0,17.75,0.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3275,69.3103448275862,65.0,12.595643941673602,23.82758620689655,24.0,4.788893143195597,60.6551724137931,61.0,6.4712322853256,6.206896551724138,6.0,3.0281926522129097,18.655172413793103,19.0,4.775501933746003,15.448275862068966,15.0,4.975556012695263,20.24137931034483,19.0,6.243025665342733,13.344827586206897,14.0,3.394069008358188,24.96551724137931,24.0,5.185713607186917,12.793103448275861,12.0,4.262622518933181,17.75862068965517,18.0,5.295922774130742,7.793103448275862,7.0,2.8457902536005157,3.4827586206896552,3.0,1.9015161179432662,22.551724137931036,23.0,4.314313443945726,5.0,5.0,0.0,9.0,11.2,13.0,15.368421052631579,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3276,65.39285714285714,66.0,12.693945146653324,23.321428571428573,24.0,4.635239986823739,54.17857142857143,55.0,6.4063254125126425,7.821428571428571,8.0,2.6812596739505556,22.571428571428573,22.0,4.508663031103825,10.928571428571429,11.5,4.905994605458008,14.964285714285714,15.0,6.191285050941411,7.5,7.0,2.7011657291429376,23.357142857142858,24.0,4.4986770542121866,14.321428571428571,15.0,4.2256147606969705,13.0,13.0,3.7118429085533484,7.25,7.0,2.5037009642763888,3.1785714285714284,3.0,1.8669359216239143,12.821428571428571,13.0,3.702387332204987,5.0,10.0,1.0,12.0,13.875,11.5,11.166666666666666,0.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3277,67.58064516129032,67.0,10.095458363536181,24.64516129032258,24.0,3.894854615145253,59.903225806451616,58.0,7.993142221970353,6.67741935483871,6.0,2.9931822171304976,20.677419354838708,21.0,4.643182075360198,11.612903225806452,11.0,4.616473541242194,17.096774193548388,17.0,5.048794170952622,15.64516129032258,15.0,4.332423394950946,24.838709677419356,24.0,4.374903992802191,13.129032258064516,13.0,3.922090730582954,17.322580645161292,18.0,4.2062421611552,10.258064516129032,10.0,3.4829847538711562,3.935483870967742,3.0,2.2201423958981814,16.322580645161292,16.0,3.486995810858716,8.0,15.0,3.0,13.5,17.76923076923077,14.0,11.6,0.0,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3278,64.3103448275862,63.0,11.545263247248887,22.724137931034484,23.0,4.190947316403177,55.44827586206897,55.0,6.2540627189540405,4.0344827586206895,4.0,2.4419365649402365,12.724137931034482,13.0,4.139500933723238,14.827586206896552,17.0,5.3256050328124465,20.724137931034484,21.0,7.832608358304485,12.931034482758621,13.0,3.294270290788003,25.655172413793103,25.0,4.442295594372717,13.03448275862069,13.0,4.99630405271658,17.20689655172414,17.0,4.608837088718241,7.275862068965517,7.0,3.022493669190321,2.7241379310344827,2.0,1.6668308621910952,17.82758620689655,18.0,3.4853670181534,2.0,9.0,1.0,9.0,10.416666666666666,7.0,10.058823529411764,0.0,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3279,57.96296296296296,57.0,12.148065631017083,21.666666666666668,22.0,5.068758002934022,59.44444444444444,61.0,8.63950378442105,4.481481481481482,4.0,1.9487741782260966,17.14814814814815,17.0,3.047113434859339,10.148148148148149,9.0,4.720688539281138,15.148148148148149,16.0,7.107437619541202,15.74074074074074,16.0,5.3464049214444636,22.444444444444443,24.0,5.937710859953545,11.0,10.0,4.47213595499958,15.518518518518519,13.0,5.872821169593749,6.37037037037037,6.0,3.5642255405212087,2.037037037037037,2.0,1.7646416389624593,14.037037037037036,14.0,3.1191897552641343,2.0,5.0,2.0,5.0,8.777777777777779,12.0,17.22222222222222,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,3280,58.629629629629626,59.0,10.202368307815547,22.333333333333332,22.0,4.206222496766867,60.25925925925926,58.0,9.032388697573062,6.333333333333333,6.0,2.8956200345721097,18.925925925925927,19.0,5.384635734597281,7.62962962962963,7.0,4.001424247864254,11.518518518518519,11.0,5.500841686438473,14.074074074074074,14.0,4.665140165475498,24.444444444444443,24.0,4.551697344721936,10.703703703703704,9.0,3.8909640373050403,16.185185185185187,16.0,4.796128543194919,8.074074074074074,7.0,3.28078234016412,3.740740740740741,4.0,1.6074966824368826,18.037037037037038,19.0,3.956314149864954,3.0,5.0,4.0,12.5,15.416666666666666,14.0,14.333333333333334,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,3281,59.41935483870968,56.0,12.70898420684724,21.870967741935484,21.0,5.0973322139060855,55.67741935483871,55.0,7.828950958990583,5.161290322580645,5.0,2.192362108070477,18.032258064516128,18.0,4.415758681266764,10.516129032258064,10.0,5.169596810467496,17.129032258064516,17.0,7.658293698049937,12.03225806451613,12.0,3.270921082995246,25.419354838709676,24.0,5.352720140566456,11.806451612903226,11.0,3.9784365005925775,16.70967741935484,15.0,4.8730110362218335,6.096774193548387,6.0,3.058919620930211,3.935483870967742,3.0,2.5551971074781137,16.258064516129032,16.0,4.226643600900395,2.0,10.0,1.0,9.0,13.384615384615385,14.0,18.833333333333332,0.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3282,64.20689655172414,60.0,13.205462371806675,22.379310344827587,21.0,5.778122489822206,59.03448275862069,60.0,8.051099120265194,4.689655172413793,4.0,2.9289618867424934,15.275862068965518,16.0,5.2433396645113906,14.758620689655173,14.0,6.56100587025775,20.344827586206897,21.0,7.663810419613946,14.344827586206897,15.0,3.2434093841970575,25.586206896551722,26.0,4.594385093158437,12.655172413793103,11.0,4.842341981115023,17.379310344827587,17.0,5.198995734778622,7.758620689655173,7.0,3.5117676909600575,4.586206896551724,4.0,2.6527242247938023,19.862068965517242,20.0,5.1180642122572255,4.0,7.0,2.0,9.0,14.0,13.5,13.4375,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,3283,69.42424242424242,68.0,11.056757840316212,24.636363636363637,23.0,4.852951304478169,61.696969696969695,61.0,6.8624196192234574,4.7272727272727275,4.0,2.8424541253194318,15.272727272727273,14.0,4.976650023313419,15.424242424242424,15.0,5.668059098085864,21.181818181818183,19.0,7.247648521479853,15.303030303030303,16.0,4.050346038340803,28.12121212121212,28.0,6.268759724606491,12.787878787878787,13.0,3.8790911931596157,16.727272727272727,17.0,5.239708527632568,8.545454545454545,8.0,3.3549488547788355,5.575757575757576,5.0,2.9689045015618034,17.363636363636363,18.0,3.781684328924926,8.0,12.0,3.0,13.0,15.782608695652174,12.5,13.8,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3284,60.65625,60.0,9.757079729033151,21.8125,22.0,4.003526671130295,57.78125,57.0,4.61228636186772,6.09375,6.0,2.160635733804648,19.125,19.0,4.109391289983657,10.9375,10.5,5.3215174891281505,16.34375,16.0,6.747087185139302,14.09375,14.0,4.8083219190710755,24.25,24.0,4.529473372507898,12.09375,12.0,3.324972713931212,15.15625,15.5,3.878055507097472,7.65625,7.5,2.731056453982361,1.59375,1.5,1.2664243542988622,15.65625,16.0,3.1171676039263176,8.0,2.0,13.0,13.0,12.565217391304348,13.0,12.11111111111111,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,3285,61.064516129032256,62.0,9.969739160315639,21.516129032258064,21.0,5.143740323551435,57.354838709677416,57.0,9.597042555206869,4.645161290322581,5.0,2.5370374730746383,13.96774193548387,15.0,4.9293939517128065,13.387096774193548,13.0,5.3521174585693245,18.387096774193548,18.0,6.2004162191196945,14.516129032258064,14.0,4.639475313308143,24.516129032258064,25.0,4.186255030787744,11.838709677419354,11.0,3.9420533921088077,16.35483870967742,16.0,4.347784011016602,8.870967741935484,8.0,3.676428842267733,3.3225806451612905,3.0,1.7394845361810212,14.419354838709678,14.0,3.6948089129514945,8.0,7.0,2.0,7.0,10.176470588235293,8.5,11.142857142857142,1.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3286,69.7741935483871,68.0,15.441739274704677,25.129032258064516,25.0,6.401780666261906,60.774193548387096,60.0,8.081706409826062,7.032258064516129,7.0,2.2432695033178978,20.387096774193548,20.0,5.3769720063423465,12.483870967741936,12.0,4.9252476603851125,17.677419354838708,16.0,6.518625094165146,13.0,12.0,4.538722287164086,27.387096774193548,27.0,5.846237646867936,15.064516129032258,15.0,4.335400664844161,16.903225806451612,17.0,4.1501392644077,8.709677419354838,9.0,2.842458424053572,3.3225806451612905,3.0,1.921580890381555,15.193548387096774,14.0,3.390372200203685,8.0,8.0,1.0,13.0,15.823529411764707,7.5,9.857142857142858,0.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3287,70.6774193548387,70.0,13.191884113029984,24.387096774193548,25.0,5.0509234756615795,63.806451612903224,65.0,8.638747420155733,7.774193548387097,7.0,3.211538337716624,26.483870967741936,26.0,7.558090445528931,14.129032258064516,13.0,7.228378958355145,20.677419354838708,21.0,8.923329336722528,14.483870967741936,14.0,3.931674518081199,23.870967741935484,24.0,4.897223264149259,13.161290322580646,14.0,4.858647096970846,15.774193548387096,14.0,7.3698017947990735,10.451612903225806,11.0,4.170041643896132,2.3548387096774195,2.0,1.9243767319450766,19.580645161290324,20.0,4.931356767654565,8.0,11.0,2.0,11.0,12.476190476190476,11.0,16.9,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,3288,55.32258064516129,55.0,9.897430968940693,18.548387096774192,19.0,2.9193459276285316,53.064516129032256,53.0,6.742578556561123,5.903225806451613,6.0,2.599420944616672,20.096774193548388,20.0,4.82600482600724,12.32258064516129,12.0,6.095829704391866,16.967741935483872,17.0,6.462630377628716,9.451612903225806,10.0,2.8265256609180036,25.838709677419356,25.0,4.906436413484831,10.129032258064516,11.0,2.918240742683521,18.129032258064516,17.0,4.800985561901993,8.161290322580646,8.0,3.724663512261194,2.161290322580645,2.0,1.8091761328212055,15.709677419354838,16.0,4.140801439231272,6.0,8.0,3.0,5.0,5.411764705882353,12.5,14.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3290,58.93103448275862,59.0,13.394911172538505,20.379310344827587,20.0,5.143746502192516,56.37931034482759,58.0,8.204588407468139,5.206896551724138,5.0,2.381165836080355,16.82758620689655,16.0,5.464619745738696,12.96551724137931,12.0,6.6894520308397745,21.137931034482758,20.0,8.056603936838021,13.517241379310345,14.0,4.702740004167573,24.482758620689655,24.0,5.558909770135895,11.862068965517242,12.0,3.824023105233493,22.344827586206897,22.0,5.353742763371684,10.310344827586206,11.0,3.08340544894141,1.8620689655172413,2.0,1.6415179806472355,18.96551724137931,18.0,4.655893029428171,5.0,6.0,1.0,9.0,8.583333333333334,11.0,18.823529411764707,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,3291,57.793103448275865,59.0,12.912837771394203,19.379310344827587,20.0,4.693565451791026,53.58620689655172,54.0,6.155817465613379,6.0,7.0,2.220038609702865,16.896551724137932,17.0,5.143267635505988,13.03448275862069,12.0,6.510885163767178,17.96551724137931,18.0,8.653994777890933,10.931034482758621,11.0,3.195208851688936,21.620689655172413,21.0,4.562375580326612,12.517241379310345,12.0,3.449851856603747,17.79310344827586,18.0,4.820931373743544,9.03448275862069,9.0,3.2013697807198724,2.5517241379310347,3.0,1.6165705962347694,15.689655172413794,15.0,3.454845957656145,3.0,5.0,0.0,8.0,12.75,14.0,14.523809523809524,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,3292,70.96666666666667,71.0,12.584838533709535,25.733333333333334,24.5,5.278017740058081,56.96666666666667,57.5,6.244905970045717,6.8,6.5,2.5379872557490963,19.433333333333334,19.0,5.67318759351957,12.7,13.5,5.6516704884790325,18.3,18.5,8.009261879978014,13.7,13.5,4.052670469090041,22.933333333333334,23.0,4.184811068394954,15.4,14.5,4.271800072811105,19.133333333333333,18.5,5.243934646304495,9.066666666666666,8.5,4.689925617624503,2.3,2.5,1.556964331972471,16.966666666666665,16.5,4.619921878226897,9.0,12.0,2.0,14.0,16.26086956521739,13.0,13.571428571428571,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,3293,61.857142857142854,62.5,10.919619738713214,21.642857142857142,21.5,4.692107523903626,60.357142857142854,61.5,7.093107169088123,6.142857142857143,6.0,2.304814376944337,20.571428571428573,20.0,5.756983337031396,12.428571428571429,12.5,5.080307452263475,16.857142857142858,16.5,6.12653177045476,11.285714285714286,11.5,4.017158963442465,28.285714285714285,28.5,5.496511640271512,10.464285714285714,10.0,3.371801835672972,17.535714285714285,17.0,4.985030501464268,6.571428571428571,6.5,2.28406024809575,2.75,3.0,2.029869545160568,18.107142857142858,17.0,3.292407491479007,2.0,5.0,0.0,10.0,13.142857142857142,10.0,12.571428571428571,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,3294,64.75862068965517,65.0,10.86822094921635,23.0,22.0,3.9279220242478625,55.48275862068966,56.0,8.454165032925541,4.379310344827586,4.0,1.6347519056735944,13.206896551724139,13.0,3.922274397999453,14.379310344827585,15.0,5.2264013370540745,20.862068965517242,21.0,7.254181739476866,13.068965517241379,13.0,4.589825973068498,25.620689655172413,25.0,5.440678746413436,13.241379310344827,13.0,3.4398419026564193,18.896551724137932,18.0,3.8761618312284027,10.068965517241379,10.0,2.802180713081951,3.7241379310344827,4.0,2.4479809716250704,17.862068965517242,17.0,4.588215790253444,5.0,11.0,0.0,12.5,14.875,8.0,8.153846153846153,0.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3295,64.64285714285714,65.5,13.32003304888093,23.428571428571427,23.0,4.6700667885506535,56.25,56.5,5.809475019311123,5.857142857142857,5.0,2.4901924024175726,17.571428571428573,17.0,4.417377900205903,11.928571428571429,11.0,6.24160812272542,17.285714285714285,15.0,8.87717482109217,10.714285714285714,11.0,5.061526214398936,26.5,27.0,4.2557151116012335,13.642857142857142,14.0,3.5923198500080566,14.25,14.0,4.551149630913376,5.857142857142857,6.0,2.445165838718507,4.035714285714286,4.0,2.0089087300607478,13.75,14.0,3.796928583298173,4.0,7.0,1.0,12.5,15.333333333333334,11.0,13.125,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,3296,57.766666666666666,58.5,10.972326736977372,20.3,21.0,3.7979123121834295,53.2,54.0,6.386407980747213,4.1,4.0,2.233753606021441,10.966666666666667,10.5,4.390297557532765,13.066666666666666,13.0,5.451563099688481,18.933333333333334,20.0,6.3187369609447455,13.0,14.0,4.533400946081324,24.9,25.5,6.233115123109074,10.333333333333334,10.0,3.3459531226319617,18.566666666666666,18.0,4.199206274206274,6.5,7.0,3.471559323694618,1.8,2.0,1.126483695950092,18.133333333333333,19.0,3.9717392466875467,6.0,6.0,1.0,7.0,7.076923076923077,11.0,13.235294117647058,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3298,58.13793103448276,57.0,8.29252735010363,20.896551724137932,21.0,3.255158846093458,53.41379310344828,53.0,6.155817465613381,7.655172413793103,8.0,2.5811938277383746,21.93103448275862,23.0,5.411172532579228,8.689655172413794,8.0,3.733089952188805,13.379310344827585,12.0,5.551150415540962,12.482758620689655,12.0,2.759667289148826,25.586206896551722,26.0,4.902748801724179,13.931034482758621,14.0,3.2063668188995305,14.724137931034482,15.0,4.2669540133125565,6.137931034482759,6.0,2.6420248989179607,3.0344827586206895,3.0,1.7213524296878076,12.448275862068966,12.0,2.7977823730405755,7.0,11.0,0.0,12.0,11.555555555555555,9.0,8.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,3299,68.5,70.0,13.144496102086908,24.535714285714285,24.5,5.259785538911632,60.464285714285715,58.5,8.677267631286563,4.285714285714286,4.0,2.3071088666882025,15.428571428571429,16.5,4.962291670623426,15.142857142857142,16.0,5.17625837779093,22.678571428571427,23.5,6.923141929781173,15.142857142857142,14.0,4.919457104301063,24.678571428571427,23.0,6.152708355335893,12.321428571428571,12.5,4.009743424215859,21.714285714285715,22.0,4.681382692682143,11.678571428571429,11.0,4.952018454376637,3.392857142857143,3.0,1.9501051389373987,18.25,19.0,3.1106150398154258,6.0,7.0,1.0,14.5,15.285714285714286,15.0,18.857142857142858,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3300,49.74074074074074,49.0,8.724821323242507,16.666666666666668,17.0,3.7313639494261244,51.81481481481482,52.0,7.736213728239598,2.4074074074074074,2.0,1.8658728470829629,11.481481481481481,12.0,4.440810480171127,14.0,13.0,5.015361019293242,22.25925925925926,20.0,7.101422352613555,12.74074074074074,11.0,5.019903405388414,26.185185185185187,26.0,5.9228179171549815,9.37037037037037,9.0,3.295079643582209,23.74074074074074,26.0,6.490185445925803,7.851851851851852,8.0,2.996198921501705,3.111111111111111,3.0,1.867399123695705,15.666666666666666,15.0,3.710691413905335,0.0,5.0,0.0,6.0,6.8,14.5,21.90909090909091,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3301,75.96551724137932,75.0,9.556160162132851,28.20689655172414,29.0,4.362005685009949,66.82758620689656,66.0,7.690759601705903,5.275862068965517,5.0,2.102660758660287,17.03448275862069,18.0,4.843867688861053,14.275862068965518,14.0,5.866956814738784,21.517241379310345,20.0,7.971470063631266,15.517241379310345,15.0,4.710328238905076,27.862068965517242,27.0,6.087012743368542,14.448275862068966,15.0,2.543706616289248,18.448275862068964,18.0,5.748205974143782,8.827586206896552,9.0,3.048055182257807,3.6206896551724137,3.0,2.513020281645294,18.379310344827587,17.0,4.609104290915103,2.0,8.0,2.0,18.0,19.75,7.0,8.0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
