SEASON,WTEAMID,LTEAMID,WSCORE,LSCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_SCORE_MEDIAN,W_SCORE_STDDEV,W_FGM_MEAN,W_FGM_MEDIAN,W_FGM_STDDEV,W_FGA_MEAN,W_FGA_MEDIAN,W_FGA_STDDEV,W_FGM3_MEAN,W_FGM3_MEDIAN,W_FGM3_STDDEV,W_FGA3_MEAN,W_FGA3_MEDIAN,W_FGA3_STDDEV,W_FTM_MEAN,W_FTM_MEDIAN,W_FTM_STDDEV,W_FTA_MEAN,W_FTA_MEDIAN,W_FTA_STDDEV,W_OR_MEAN,W_OR_MEDIAN,W_OR_STDDEV,W_DR_MEAN,W_DR_MEDIAN,W_DR_STDDEV,W_AST_MEAN,W_AST_MEDIAN,W_AST_STDDEV,W_TO_MEAN,W_TO_MEDIAN,W_TO_STDDEV,W_STL_MEAN,W_STL_MEDIAN,W_STL_STDDEV,W_BLK_MEAN,W_BLK_MEDIAN,W_BLK_STDDEV,W_PF_MEAN,W_PF_MEDIAN,W_PF_STDDEV,W_WLOCA,W_WLOCH,W_WLOCN,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_SCORE_MEDIAN,L_SCORE_STDDEV,L_FGM_MEAN,L_FGM_MEDIAN,L_FGM_STDDEV,L_FGA_MEAN,L_FGA_MEDIAN,L_FGA_STDDEV,L_FGM3_MEAN,L_FGM3_MEDIAN,L_FGM3_STDDEV,L_FGA3_MEAN,L_FGA3_MEDIAN,L_FGA3_STDDEV,L_FTM_MEAN,L_FTM_MEDIAN,L_FTM_STDDEV,L_FTA_MEAN,L_FTA_MEDIAN,L_FTA_STDDEV,L_OR_MEAN,L_OR_MEDIAN,L_OR_STDDEV,L_DR_MEAN,L_DR_MEDIAN,L_DR_STDDEV,L_AST_MEAN,L_AST_MEDIAN,L_AST_STDDEV,L_TO_MEAN,L_TO_MEDIAN,L_TO_STDDEV,L_STL_MEAN,L_STL_MEDIAN,L_STL_STDDEV,L_BLK_MEAN,L_BLK_MEDIAN,L_BLK_STDDEV,L_PF_MEAN,L_PF_MEDIAN,L_PF_STDDEV,L_WLOCA,L_WLOCH,L_WLOCN,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC
2017,1323,1343,60,58,1,X,5,X,12,78.0,77.5,11.020641789593993,27.558823529411764,28.0,3.924987368986341,59.794117647058826,59.0,6.138696988206249,9.411764705882353,9.0,4.016010737783118,24.41176470588235,25.0,6.329908070847731,13.470588235294118,12.5,6.666221018972954,16.852941176470587,15.5,7.148351591890498,9.323529411764707,8.5,3.390902161491202,24.441176470588236,24.0,5.028350994659203,16.0,15.0,4.929810371913946,9.441176470588236,9.0,2.9765871902646786,7.176470588235294,6.5,2.442931525545216,3.764705882352941,3.0,2.5233314142270244,14.852941176470589,14.0,3.6773866951309113,5,16,4,9.0,14.56,7.0,7.222222222222222,0.0,25.0,70.82142857142857,70.5,9.436154157865657,25.285714285714285,24.5,4.520382996369051,56.535714285714285,56.5,6.73565495100867,9.892857142857142,10.0,3.1309599251523563,25.964285714285715,26.0,5.138685109644748,10.357142857142858,10.0,5.0126823285526605,14.071428571428571,14.0,6.048743802418945,8.107142857142858,8.0,3.0952686201181034,24.357142857142858,25.5,3.851063207828174,13.821428571428571,14.5,4.730152072009802,9.892857142857142,10.0,3.2470988272072647,6.785714285714286,7.0,2.6155821228303733,3.1785714285714284,3.5,2.07370792308477,16.25,16.5,4.2741687517596345,10,9,3,12.5,13.636363636363637,9.0,9.0,1.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1345,1436,80,70,1,Y,4,Y,13,80.125,79.5,10.247737751926422,27.9375,27.0,5.085954726879799,58.25,58.0,6.691352146493792,9.0,8.5,3.321484316463971,22.15625,22.0,4.326284071922201,15.25,16.0,6.122407285352873,19.96875,19.5,7.19087403274725,9.84375,10.0,3.664206775050035,28.09375,28.0,4.616655506372131,18.125,18.0,4.903915486300123,13.09375,13.0,3.1557359450433604,5.21875,5.5,2.1662272093620847,2.5,2.0,1.7038855027411945,15.75,16.0,3.7330261010295307,6,15,4,19.0,18.32,5.0,6.142857142857143,0.0,25.0,73.39393939393939,74.0,10.874107417218765,26.939393939393938,27.0,4.879417190732119,54.24242424242424,54.0,4.956247969925833,6.2727272727272725,6.0,2.589313703386566,17.09090909090909,17.0,4.502524544378106,13.242424242424242,13.0,5.414276862092843,18.90909090909091,19.0,6.83448807685896,9.181818181818182,9.0,3.156882812349722,24.424242424242426,24.0,4.3158885457567076,13.242424242424242,13.0,3.7419104665122513,11.151515151515152,11.0,3.800667804159653,5.575757575757576,6.0,2.500378759187083,4.454545454545454,4.0,2.359699518621347,16.09090909090909,16.0,3.5210406519560773,11,15,2,13.0,14.392857142857142,12.0,11.0,1.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1388,1433,85,77,1,X,7,X,10,72.0,72.0,11.603670164664388,26.3125,26.5,5.120720085451693,53.0625,52.5,6.262728973342881,8.8125,9.0,2.558193667162374,22.0625,25.0,6.053191640139775,10.5625,10.5,5.535442984283919,14.125,14.5,7.351760816074894,9.625,9.0,3.7135323589064306,26.0,26.0,4.697288167552877,16.75,17.5,4.340358242981718,10.53125,10.0,3.2822531108784054,4.15625,4.0,1.8855883825445832,3.1875,3.0,1.9250052366916621,14.75,14.5,3.519530760512479,10,15,3,17.5,20.035714285714285,16.0,16.25,0.0,28.0,74.67647058823529,74.5,11.033614172664825,26.941176470588236,27.0,4.792299229733924,58.38235294117647,58.0,5.731437525968682,5.794117647058823,6.0,2.7278519883945744,17.323529411764707,17.0,4.058067820835758,15.0,14.5,4.0750534482458765,21.205882352941178,21.0,5.1861085531575295,11.029411764705882,11.0,4.1156412226768255,25.61764705882353,26.0,3.618259299235786,15.264705882352942,15.5,4.653501930149352,12.529411764705882,12.0,4.5675754069351955,7.529411764705882,7.0,3.2026058908299357,3.9411764705882355,3.5,1.774246343980046,20.529411764705884,20.0,3.8473548104422544,7,15,4,11.0,13.153846153846153,7.0,7.625,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1437,1291,76,56,1,W,1,W,16,77.67647058823529,77.0,11.63776659880235,26.852941176470587,27.0,4.632770968321204,54.029411764705884,54.0,6.230352361831927,8.823529411764707,8.0,3.3436560305485803,23.823529411764707,23.5,5.512908203729236,15.147058823529411,15.0,4.862549231291954,19.08823529411765,19.0,5.894875263073971,8.558823529411764,8.5,3.0370557559722435,24.794117647058822,25.0,5.085805628888177,14.294117647058824,14.0,4.475721792236123,11.205882352941176,11.0,3.929526239966879,7.235294117647059,7.0,2.323252990168739,3.088235294117647,3.0,1.602415734253519,14.205882352941176,14.0,3.6078988409247024,9,14,8,13.0,16.903225806451612,8.0,6.0,1.0,31.0,68.32352941176471,71.0,10.724428608739823,24.441176470588236,24.5,4.547334727005435,55.088235294117645,54.0,6.53367800756935,7.235294117647059,6.5,3.1048234569379676,20.294117647058822,19.0,4.914600460129943,12.205882352941176,12.5,5.025868908832586,18.08823529411765,18.0,6.40249784143858,7.647058823529412,7.5,2.5570147478411935,22.61764705882353,22.0,3.741776485253648,11.147058823529411,10.0,4.171565747332017,13.147058823529411,12.0,4.293281241034269,6.205882352941177,6.0,2.7499797438891,4.0,4.0,2.3868325657594203,18.0,18.0,3.8297084310253506,8,11,0,7.0,9.0,10.0,12.0,1.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,1438,1423,76,71,1,W,5,W,12,66.59375,68.5,10.555106927836611,24.90625,25.0,4.298232007127672,53.65625,52.5,5.671714623832334,7.0,7.0,3.232895436481948,17.8125,18.5,5.251343914011518,9.78125,9.5,4.640177798317647,13.8125,14.0,6.103608134379574,8.8125,8.5,3.0314214700421083,24.125,24.0,4.577293185194259,14.25,13.0,4.288017814118028,9.53125,9.5,3.0898833363507534,5.65625,6.0,2.8010294766446595,4.0625,4.0,2.299193406953979,16.25,17.0,3.090046455439496,7,12,3,17.0,19.772727272727273,7.5,8.4,0.0,22.0,83.125,82.0,12.587115788415057,30.09375,30.0,5.263136407001975,63.125,63.5,7.9788025619500464,9.5,9.0,3.6278492695508517,26.40625,26.5,5.830173875567936,13.4375,13.0,5.847180186126664,19.5,20.0,6.872103495409023,11.8125,11.0,4.525465579327437,23.125,23.0,5.807392396903528,15.65625,16.0,4.389205049635064,9.78125,8.5,3.8077541852756034,6.5,6.0,2.56527681962207,3.4375,4.0,2.2851201704830286,19.875,19.5,3.616717456657393,11,11,5,9.0,12.148148148148149,5.0,7.8,1.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1452,1137,86,80,1,X,4,X,13,81.97058823529412,83.5,13.74549026676738,29.0,29.0,5.443929062392679,63.3235294117647,62.5,7.318389408156124,7.5588235294117645,8.0,2.6989467807813843,20.91176470588235,20.0,5.350545976439162,16.41176470588235,16.5,5.41108652652168,24.205882352941178,23.0,7.574996396697637,14.323529411764707,13.5,4.117373303861475,22.970588235294116,22.5,5.190231466302519,16.735294117647058,15.0,5.106791814647056,12.264705882352942,12.0,3.7924072752246,10.382352941176471,9.0,4.3901729508442395,4.676470588235294,5.0,2.2390553775994957,20.558823529411764,19.5,4.869143266503115,6,16,4,16.5,21.884615384615383,4.0,4.625,0.0,26.0,76.1470588235294,75.0,7.889895159810334,26.941176470588236,27.5,4.313061041032461,55.970588235294116,55.0,7.895089744121734,8.147058823529411,8.0,3.2016317141105683,21.58823529411765,21.0,6.020760281492814,14.117647058823529,15.0,5.23834756435568,20.794117647058822,20.0,6.962146184969923,8.617647058823529,8.0,3.790056415046286,25.823529411764707,26.5,4.316779019728639,14.617647058823529,14.5,3.9467263448780847,13.264705882352942,13.5,3.662329309535053,7.176470588235294,7.0,2.7355193206508686,3.823529411764706,3.5,2.2083942916955714,18.529411764705884,18.0,3.8630753498534385,9,15,2,14.0,14.615384615384615,9.0,10.125,1.0,26.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,1458,1439,84,74,1,W,8,W,9,71.94117647058823,72.5,11.10539365673026,26.205882352941178,26.0,4.2553311430786325,58.0,58.0,5.104958967573203,7.5588235294117645,7.0,3.1448965533942133,21.264705882352942,21.0,5.620896205526098,11.970588235294118,12.0,5.765547066569407,18.58823529411765,17.5,7.730763602798429,12.352941176470589,12.5,4.125914796202879,24.970588235294116,25.0,4.776744765275267,13.529411764705882,12.0,3.8552230931606566,10.970588235294118,11.0,2.9075168424186826,6.882352941176471,7.0,2.2124264190107072,3.5588235294117645,4.0,1.7785110638615875,15.735294117647058,15.0,3.727935682965572,5,15,5,16.0,17.84,10.0,9.777777777777779,0.0,25.0,79.25,80.0,12.96645796885427,27.0,26.0,5.400119472991376,55.125,56.5,7.443334320481087,8.84375,8.0,3.0065452792414473,21.96875,23.0,4.788995281523214,16.40625,16.0,4.778036950126505,22.34375,21.5,6.219684542358367,7.3125,8.0,3.042044092064498,25.21875,24.0,5.404504542956618,15.09375,14.5,4.848407620199948,12.125,12.0,3.6077872764698955,4.0,4.0,1.796053020267749,2.78125,3.0,1.496972751707538,16.40625,17.0,3.8759754235380504,4,15,3,11.5,12.136363636363637,6.0,11.2,0.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1462,1268,76,65,1,X,11,X,6,74.61764705882354,77.5,10.198082724983022,25.764705882352942,26.0,4.030631377937311,56.73529411764706,57.0,5.183358122494043,7.029411764705882,6.0,2.7022470348643473,20.676470588235293,21.0,4.5972362463951475,16.058823529411764,14.0,6.8928648944225595,23.352941176470587,21.0,9.118354293771324,12.205882352941176,11.5,3.9218070337514273,25.38235294117647,25.0,3.813967201098052,14.852941176470589,15.5,4.229279994178938,12.794117647058824,13.0,3.565656144851254,6.147058823529412,6.0,2.524214284487491,2.676470588235294,3.0,1.9805201067012996,18.764705882352942,18.0,4.445350472118521,4,12,5,8.0,11.952380952380953,9.0,10.76923076923077,0.0,21.0,73.54838709677419,74.0,9.226189931123319,25.096774193548388,25.0,3.797848853493052,55.61290322580645,55.0,6.0974170452459555,8.32258064516129,8.0,2.385890424617101,22.677419354838708,22.0,5.611815492180722,15.03225806451613,14.0,5.896235358078023,21.451612903225808,20.0,7.383940726005409,10.387096774193548,10.0,4.030528661394505,25.0,25.0,3.9749213828703582,14.225806451612904,14.0,3.8271806630935243,13.0,13.0,3.7505555144093874,5.193548387096774,5.0,2.5615015757521293,4.645161290322581,4.0,2.415897170780443,18.612903225806452,19.0,4.394522494764279,8,12,3,7.0,9.782608695652174,9.5,8.75,0.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1116,1371,77,71,1,Z,8,Z,9,79.79411764705883,78.0,10.630942293435037,27.735294117647058,28.0,4.554776537308151,60.1764705882353,60.0,5.248206552171917,6.529411764705882,6.0,2.60809107153741,17.941176470588236,17.0,4.19914259986191,17.794117647058822,17.0,5.139151042758444,23.352941176470587,23.0,6.918934726821081,11.323529411764707,11.0,3.1787227112263676,24.941176470588236,26.5,5.3026075716409125,14.088235294117647,12.5,5.077386867031549,11.735294117647058,12.0,3.0182156431324114,7.529411764705882,7.0,2.642717771395829,4.735294117647059,4.5,2.6320728497955783,20.58823529411765,19.5,4.1859624508503055,6,15,4,13.0,13.12,13.0,14.555555555555555,0.0,25.0,73.3125,71.5,12.670609884244309,26.4375,26.0,4.918283860152061,58.71875,60.0,5.658190608997007,6.125,6.5,2.40630891214016,18.125,17.5,5.2960727994216805,14.3125,13.5,6.442988186718455,22.25,23.5,8.560976730528191,13.0625,13.0,4.521900114460878,26.5,26.5,4.772231506160099,12.3125,11.0,4.546799654347462,13.5625,13.5,3.4448418663083746,6.9375,6.5,2.1543279769473505,2.46875,2.0,1.4587748947484624,18.59375,18.0,3.9583262591900565,4,12,5,7.0,10.047619047619047,7.0,10.090909090909092,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1124,1308,91,73,1,W,3,W,14,71.61290322580645,71.0,8.126817414604725,25.774193548387096,26.0,4.271687234332236,55.225806451612904,56.0,6.474100593489699,6.612903225806452,7.0,2.6542722713245865,18.70967741935484,19.0,5.361551693226484,13.451612903225806,12.0,7.182565510444578,18.903225806451612,18.0,8.271859277936157,12.67741935483871,13.0,3.5998805237043956,24.93548387096774,24.0,3.9152308052098945,15.483870967741936,15.0,3.4241394806280447,13.419354838709678,13.0,4.169525900694123,5.129032258064516,5.0,2.459565483086677,4.870967741935484,4.0,2.848882067102474,17.677419354838708,18.0,4.229949540866837,6,14,4,9.5,12.958333333333334,5.0,6.428571428571429,0.0,24.0,77.43333333333334,78.0,13.507809575953827,26.166666666666668,27.0,5.010907642563256,56.56666666666667,58.0,8.842231475779423,7.4,7.5,2.786667766594954,22.133333333333333,22.0,5.130929426683745,17.7,17.0,6.783092571061242,24.966666666666665,26.0,8.727615044662322,12.466666666666667,11.5,4.446876729085051,26.433333333333334,26.5,3.664210253466522,14.666666666666666,14.0,4.901325178535609,13.733333333333333,13.5,3.8945880516370437,4.866666666666666,4.0,2.3596220231117573,3.5,3.0,1.6347519056735944,18.6,18.0,4.223089243506545,8,14,3,12.0,13.6,12.0,11.8,1.0,25.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,1153,1243,75,61,1,Z,6,Z,11,74.47058823529412,72.5,15.630652275339774,26.941176470588236,27.5,6.687578609996606,59.294117647058826,59.0,6.02283237388536,7.411764705882353,7.0,2.786522184076944,21.58823529411765,21.0,4.912060895997657,13.176470588235293,12.0,6.464216600384342,19.294117647058822,18.5,8.590090879558439,12.411764705882353,12.5,3.3855096483871727,24.794117647058822,24.0,4.656565334343811,15.823529411764707,15.0,6.249705875432199,10.0,11.0,3.330301651638946,7.470588235294118,7.5,3.221474291871772,5.088235294117647,5.0,2.5979904478657017,15.970588235294118,15.5,3.537550034918852,8,18,3,15.0,17.482758620689655,9.0,8.6,0.0,29.0,71.72727272727273,70.0,11.080029126971889,24.757575757575758,25.0,5.080786744136575,54.0,53.0,7.262919523166976,7.090909090909091,7.0,2.1558588248601236,19.666666666666668,21.0,3.1091263510296034,15.121212121212121,15.0,5.372136305497887,21.939393939393938,21.0,6.954941561308199,9.515151515151516,10.0,3.308334287458835,23.242424242424242,22.0,4.228107607357449,14.969696969696969,15.0,4.096376817420857,13.06060606060606,12.0,3.381377252128505,7.818181818181818,8.0,2.5304958191842744,3.787878787878788,4.0,2.011802297654639,17.727272727272727,18.0,3.6680438185149113,5,11,4,13.0,13.35,6.0,8.384615384615385,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1181,1407,87,65,1,W,2,W,15,80.65714285714286,79.0,12.060979516223236,27.65714285714286,28.0,4.892628651967204,58.0,59.0,6.642111641550716,8.228571428571428,8.0,2.8500331709701654,21.885714285714286,21.0,5.44907670846997,17.114285714285714,16.0,5.924879887446855,22.571428571428573,22.0,7.285302344590844,10.457142857142857,10.0,4.146883004795551,25.857142857142858,25.0,4.479645844344873,13.085714285714285,12.0,4.434964212147062,11.285714285714286,11.0,3.034812026075659,5.914285714285715,6.0,3.032873114347366,4.485714285714286,5.0,1.960963577239645,18.057142857142857,18.0,4.1440450339852095,3,15,9,10.0,16.185185185185187,6.0,7.25,1.0,27.0,75.73529411764706,75.5,11.059916223939965,25.441176470588236,25.5,4.120835282131511,57.029411764705884,56.0,6.708137501155059,8.147058823529411,7.5,3.3856412752859377,23.0,22.5,5.6782412983620425,16.705882352941178,16.0,7.069050820364165,23.147058823529413,20.0,9.319683805733924,10.647058823529411,11.0,3.95338254050711,25.08823529411765,23.5,4.980979866231894,12.235294117647058,11.0,4.207200346947872,12.235294117647058,12.0,3.9852669849304285,5.882352941176471,6.0,2.9620294627711625,3.3823529411764706,3.0,2.1744341776356153,17.58823529411765,17.0,4.42525566499098,5,9,6,9.0,11.0,5.0,6.928571428571429,1.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,1242,1413,100,62,1,Y,1,Y,16,82.71875,83.5,9.176528175450597,29.5625,29.0,4.398955154535327,60.71875,61.0,4.50973409558737,8.71875,9.0,3.17484442087706,21.53125,21.0,4.158042149393033,14.875,13.0,6.987315696686481,22.34375,20.0,8.02660646165754,12.03125,12.0,2.799589543648002,26.8125,27.0,4.291307793743669,16.28125,16.0,3.9613811130186205,13.09375,13.0,3.420614687261586,6.9375,7.0,2.601953360520242,4.6875,4.5,2.4683480174975068,18.125,17.5,4.640286420525798,10,14,4,10.5,12.75,3.5,6.5,0.0,28.0,69.375,68.5,9.800427903758802,24.0625,23.5,4.142132067488448,55.6875,56.0,5.975420082411807,6.125,6.0,2.8255744491593093,17.46875,17.5,5.524049327055465,15.125,14.0,6.147383393009189,22.875,21.0,7.798883294751968,10.21875,10.5,3.5717021784595793,25.21875,25.0,3.562659164525937,12.5,12.5,4.10349968653823,14.1875,13.0,3.5235383608874136,5.5625,6.0,2.687335891463586,3.5,3.0,2.0,19.6875,19.0,4.568034093991743,5,9,6,8.0,8.4,9.5,12.666666666666666,1.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1246,1297,79,70,1,Z,2,Z,15,85.94117647058823,87.0,12.687242880441294,30.176470588235293,31.0,5.843777256220574,63.294117647058826,61.5,9.020278204957455,7.0588235294117645,7.0,2.4611056454808016,19.970588235294116,20.0,4.224641237180703,18.529411764705884,18.5,4.949657436065941,26.441176470588236,26.0,6.224054882472973,12.588235294117647,12.0,3.782877268403971,27.58823529411765,28.0,4.924383653534869,15.529411764705882,15.5,5.582631583856264,12.029411764705882,13.0,3.279738479205104,6.0588235294117645,6.0,2.411351644989429,5.294117647058823,5.5,2.3293829559427786,19.294117647058822,19.0,3.380240369476218,7,15,7,17.0,18.137931034482758,5.0,7.6,1.0,29.0,74.875,75.5,10.069916871873952,25.84375,26.0,3.1938385743036033,57.15625,56.5,6.149268904879356,8.75,9.0,2.688086020128988,24.21875,25.0,4.667902582116409,14.4375,14.0,6.359841243707369,21.34375,21.0,7.20040041449309,10.96875,11.0,3.402886583001878,26.15625,26.0,4.000881959220105,13.40625,13.5,3.201404681617722,13.34375,12.5,3.9887695167889197,5.59375,5.5,1.9815174211504123,2.59375,3.0,1.316382506426535,17.78125,17.0,4.484628765158864,8,10,4,8.5,9.5,9.0,11.2,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1257,1240,78,63,1,Y,2,Y,15,77.53125,77.0,12.692350693588331,27.90625,28.0,5.17038324529486,61.28125,60.5,6.634389268632188,7.125,7.0,2.8932624737371273,19.875,20.0,4.837688064194674,14.59375,15.0,3.925593236450322,21.3125,20.5,5.811209967839966,13.3125,14.0,4.6796574178445045,26.375,27.5,5.332493213401001,13.59375,13.0,4.046977167411299,11.15625,11.0,3.3128233256690245,6.75,7.0,2.2718473369882592,5.46875,4.5,3.131364486671441,19.46875,19.0,3.7928997758545404,5,16,3,15.0,18.125,7.0,7.625,0.0,24.0,69.03125,68.0,9.257897674679642,24.4375,24.0,3.9180105221416777,53.5,53.5,7.470371584660512,7.1875,7.0,2.799049377798619,19.59375,20.0,4.6131605218114835,12.96875,13.0,6.050776409791583,18.09375,18.0,7.625760141909491,10.09375,9.0,3.871811903922353,25.15625,24.0,4.593890578274727,13.8125,13.0,3.762613196239567,13.53125,14.0,3.671901810128616,4.53125,4.0,1.8488771657937553,3.65625,3.0,2.25201522655713,18.21875,19.0,4.570130053912844,10,3,5,11.0,10.333333333333334,10.0,11.285714285714286,1.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
