SEASON,WTEAMID,LTEAMID,WSCORE,LSCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_SCORE_MEDIAN,W_SCORE_STDDEV,W_FGM_MEAN,W_FGM_MEDIAN,W_FGM_STDDEV,W_FGA_MEAN,W_FGA_MEDIAN,W_FGA_STDDEV,W_FGM3_MEAN,W_FGM3_MEDIAN,W_FGM3_STDDEV,W_FGA3_MEAN,W_FGA3_MEDIAN,W_FGA3_STDDEV,W_FTM_MEAN,W_FTM_MEDIAN,W_FTM_STDDEV,W_FTA_MEAN,W_FTA_MEDIAN,W_FTA_STDDEV,W_OR_MEAN,W_OR_MEDIAN,W_OR_STDDEV,W_DR_MEAN,W_DR_MEDIAN,W_DR_STDDEV,W_AST_MEAN,W_AST_MEDIAN,W_AST_STDDEV,W_TO_MEAN,W_TO_MEDIAN,W_TO_STDDEV,W_STL_MEAN,W_STL_MEDIAN,W_STL_STDDEV,W_BLK_MEAN,W_BLK_MEDIAN,W_BLK_STDDEV,W_PF_MEAN,W_PF_MEDIAN,W_PF_STDDEV,W_WLOCA,W_WLOCH,W_WLOCN,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_SCORE_MEDIAN,L_SCORE_STDDEV,L_FGM_MEAN,L_FGM_MEDIAN,L_FGM_STDDEV,L_FGA_MEAN,L_FGA_MEDIAN,L_FGA_STDDEV,L_FGM3_MEAN,L_FGM3_MEDIAN,L_FGM3_STDDEV,L_FGA3_MEAN,L_FGA3_MEDIAN,L_FGA3_STDDEV,L_FTM_MEAN,L_FTM_MEDIAN,L_FTM_STDDEV,L_FTA_MEAN,L_FTA_MEDIAN,L_FTA_STDDEV,L_OR_MEAN,L_OR_MEDIAN,L_OR_STDDEV,L_DR_MEAN,L_DR_MEDIAN,L_DR_STDDEV,L_AST_MEAN,L_AST_MEDIAN,L_AST_STDDEV,L_TO_MEAN,L_TO_MEDIAN,L_TO_STDDEV,L_STL_MEAN,L_STL_MEDIAN,L_STL_STDDEV,L_BLK_MEAN,L_BLK_MEDIAN,L_BLK_STDDEV,L_PF_MEAN,L_PF_MEDIAN,L_PF_STDDEV,L_WLOCA,L_WLOCH,L_WLOCN,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC
2016,3333,3177,83,71,3,X,2,X,6,66.84375,63.5,12.70790806621432,24.84375,24.5,4.793203353405401,56.5625,57.0,6.400289811986592,6.5625,7.0,2.227938436631353,18.1875,18.0,4.652002690482676,10.59375,10.0,5.351269822170941,14.4375,15.5,6.777274644936801,12.0,12.5,4.219769142133634,31.5625,32.5,5.345709766085864,15.375,15.0,4.86428723684988,15.4375,15.5,4.031628983185893,5.09375,5.0,1.9733608959859448,6.375,5.5,2.8708771279647216,14.125,14.5,3.270099140255044,9,14,5,17.5,19.357142857142858,11.5,11.5,1.0,28.0,80.96969696969697,79.0,11.066517204175081,31.393939393939394,30.0,4.904968106034139,68.54545454545455,69.0,6.619530332144553,8.818181818181818,9.0,2.55507516345588,25.575757575757574,25.0,5.25018037208189,9.363636363636363,9.0,3.935560489134472,13.272727272727273,14.0,5.100690684068723,14.151515151515152,13.0,4.664501662297458,25.303030303030305,25.0,4.8379027512242345,20.90909090909091,21.0,5.020978716617634,13.242424242424242,13.0,3.409823153683185,9.606060606060606,9.0,4.80194878369315,2.5454545454545454,3.0,1.348399724926484,15.424242424242424,16.0,3.31691030017303,11,14,0,23.0,24.64,9.0,9.875,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3400,3417,72,64,3,W,2,W,3,70.75,70.0,10.512665172650467,26.15625,26.0,4.579825148092094,59.90625,60.0,6.527160994273184,4.4375,4.0,2.4878738169433467,13.5,13.0,4.515207279205856,14.0,13.0,4.731500478092921,20.15625,19.5,6.431321416419051,13.5625,14.5,3.6977543315875114,27.71875,28.0,3.961381113018619,14.09375,13.5,3.921482397454869,16.15625,16.5,4.400215353967385,7.78125,7.0,3.0132436172294788,5.34375,5.0,2.431107208262218,18.90625,18.5,4.16869574250129,10,15,3,16.0,19.75,17.0,18.25,0.0,28.0,74.40625,73.0,12.39890571394209,27.84375,27.5,5.54226793568912,67.21875,67.0,9.849625422712373,4.34375,4.0,1.7153834331077833,13.15625,12.0,4.537367255678476,14.375,14.0,4.884141552993465,20.71875,21.0,6.4017859151353855,15.9375,16.0,4.669306089221257,26.96875,27.5,7.055011373759149,13.34375,13.5,4.396548316210592,14.53125,14.0,4.785626159859908,9.96875,10.0,2.6938924350487534,4.6875,4.0,2.717179514888376,18.46875,18.0,4.859207256465842,8,13,3,14.0,15.958333333333334,6.0,6.5,0.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,3393,3397,89,67,4,Z,4,Z,7,72.0625,71.0,13.31246687107796,25.46875,24.0,4.450330723484165,68.78125,66.0,9.499522483754372,8.875,8.0,3.489615932282335,30.3125,30.0,8.224422717264604,12.25,12.0,4.990313197230371,18.34375,17.0,6.611863116472371,17.28125,16.5,6.924637523994284,23.1875,23.0,5.7217045734471865,13.4375,12.5,4.858896064719016,14.1875,13.5,4.1615560055220655,13.0625,13.0,5.2174490120698245,4.875,4.5,2.282471778435571,17.75,16.5,4.47213595499958,7,14,4,19.0,20.16,11.0,12.571428571428571,0.0,25.0,65.09375,63.0,12.874980425916846,24.71875,24.0,5.600889186318488,61.34375,60.5,8.189723596107818,3.71875,3.5,2.465692011743193,14.71875,15.0,5.478605750347613,11.9375,11.5,5.309380013620447,17.03125,17.0,6.22422102912122,15.0,14.0,4.852668039004335,25.875,26.5,4.743416490252569,13.28125,12.0,5.219284186490982,16.15625,16.5,3.8697284642590586,8.75,8.0,4.272945648628008,4.375,4.0,1.8094732792686097,17.0,16.0,4.872569700257858,4,13,2,16.0,17.05263157894737,8.0,7.538461538461538,0.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,3449,3390,85,76,4,Y,7,Y,4,71.0625,69.0,11.570087963532135,24.84375,26.0,4.586863254570495,60.1875,58.5,7.262086699138647,7.0625,7.0,2.368305505576072,20.9375,21.0,5.351740747855604,14.3125,13.0,5.324547534919085,18.25,16.5,7.125601276270452,10.1875,9.0,3.9873792832369346,28.875,28.0,6.323280079811579,11.5,11.5,3.4360517477045116,13.0625,13.0,3.9752256986036287,7.21875,6.5,2.9373498588946445,3.53125,3.0,2.409448805927841,13.75,13.5,4.18137190019519,7,12,3,13.0,16.454545454545453,6.0,8.1,0.0,22.0,67.45161290322581,69.0,13.21574492711231,24.419354838709676,25.0,5.451447474743975,57.935483870967744,58.0,7.3798621661517405,6.548387096774194,7.0,3.139412999032561,18.29032258064516,18.0,5.92842614520412,12.064516129032258,12.0,5.322502443218275,17.451612903225808,17.0,7.224212573826159,13.548387096774194,13.0,3.939870638125228,27.967741935483872,27.0,6.300708272185183,14.741935483870968,16.0,3.8898821056297996,14.290322580645162,14.0,4.59124927361531,7.0,7.0,2.695675549220764,6.225806451612903,6.0,3.018936649653923,14.516129032258064,14.0,4.311774327288288,8,13,3,17.5,20.458333333333332,8.0,9.571428571428571,0.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,3333,3124,60,57,4,X,2,X,1,66.84375,63.5,12.70790806621432,24.84375,24.5,4.793203353405401,56.5625,57.0,6.400289811986592,6.5625,7.0,2.227938436631353,18.1875,18.0,4.652002690482676,10.59375,10.0,5.351269822170941,14.4375,15.5,6.777274644936801,12.0,12.5,4.219769142133634,31.5625,32.5,5.345709766085864,15.375,15.0,4.86428723684988,15.4375,15.5,4.031628983185893,5.09375,5.0,1.9733608959859448,6.375,5.5,2.8708771279647216,14.125,14.5,3.270099140255044,9,14,5,17.5,19.357142857142858,11.5,11.5,1.0,28.0,77.73529411764706,78.0,12.329587040024503,30.0,30.0,5.959458995173264,61.61764705882353,60.5,8.359406626333296,3.4705882352941178,4.0,1.353677239129101,9.352941176470589,9.0,3.170721674292601,14.264705882352942,14.5,5.200867197674166,21.529411764705884,21.5,6.765488600768618,14.617647058823529,12.5,5.432866902543138,31.176470588235293,30.5,5.119603371446553,20.794117647058822,20.0,7.903890149849709,15.382352941176471,15.5,4.485766755729646,8.705882352941176,8.0,4.049163114167382,6.088235294117647,6.0,2.7892395733433255,14.794117647058824,14.5,4.297845914047089,8,18,7,25.0,25.575757575757574,7.0,7.0,1.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3393,3449,80,59,6,Z,4,Y,7,72.0625,71.0,13.31246687107796,25.46875,24.0,4.450330723484165,68.78125,66.0,9.499522483754372,8.875,8.0,3.489615932282335,30.3125,30.0,8.224422717264604,12.25,12.0,4.990313197230371,18.34375,17.0,6.611863116472371,17.28125,16.5,6.924637523994284,23.1875,23.0,5.7217045734471865,13.4375,12.5,4.858896064719016,14.1875,13.5,4.1615560055220655,13.0625,13.0,5.2174490120698245,4.875,4.5,2.282471778435571,17.75,16.5,4.47213595499958,7,14,4,19.0,20.16,11.0,12.571428571428571,0.0,25.0,71.0625,69.0,11.570087963532135,24.84375,26.0,4.586863254570495,60.1875,58.5,7.262086699138647,7.0625,7.0,2.368305505576072,20.9375,21.0,5.351740747855604,14.3125,13.0,5.324547534919085,18.25,16.5,7.125601276270452,10.1875,9.0,3.9873792832369346,28.875,28.0,6.323280079811579,11.5,11.5,3.4360517477045116,13.0625,13.0,3.9752256986036287,7.21875,6.5,2.9373498588946445,3.53125,3.0,2.409448805927841,13.75,13.5,4.18137190019519,7,12,3,13.0,16.454545454545453,6.0,8.1,0.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,3113,3277,73,61,1,Z,8,Z,9,63.41935483870968,66.0,9.722051201772834,23.483870967741936,24.0,4.007251491500006,56.25806451612903,55.0,6.918418614758162,3.5161290322580645,3.0,1.786448389812134,11.516129032258064,11.0,3.622807086058503,12.935483870967742,12.0,5.359947038736904,19.06451612903226,20.0,6.622866871030842,14.35483870967742,14.0,4.363090549115953,23.70967741935484,23.0,4.783259337781417,14.0,13.0,3.8901585229053763,15.193548387096774,15.0,3.562951537126765,7.870967741935484,7.0,3.263351400874782,3.2903225806451615,3.0,2.1785859081385306,15.774193548387096,15.0,3.844560463991992,6,12,1,18.0,17.57894736842105,9.5,11.916666666666666,0.0,19.0,73.75,71.5,11.042440123041995,27.09375,26.0,4.460286226892445,61.625,61.5,5.960894065869323,7.6875,7.5,3.2272778902110613,21.1875,22.0,5.232883002335236,11.875,11.0,5.3264404382228365,15.96875,15.0,7.262294914099457,11.8125,11.5,3.477461996267374,28.90625,29.0,7.086376639084867,17.96875,17.5,4.351376311749147,15.96875,16.0,4.351376311749147,6.65625,7.0,2.7192192309202383,3.53125,3.0,1.950754609987401,20.625,20.5,3.7135323589064306,8,12,1,17.0,17.047619047619047,11.0,12.090909090909092,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3166,3405,76,49,1,Z,7,Z,10,65.96666666666667,65.0,10.277136771975208,23.866666666666667,23.5,4.3210258466961395,57.766666666666666,58.0,5.4436507357960915,7.8,7.0,3.604594768940866,22.833333333333332,22.0,7.163525106679183,10.433333333333334,9.5,5.0012642079939065,14.0,13.5,7.08568250429866,10.333333333333334,11.0,3.1440511241492826,27.8,28.0,3.642659127236775,16.233333333333334,16.0,5.110390587227457,11.9,12.0,4.357712148870528,4.7,5.0,2.3215630881830016,4.8,4.0,3.144782213828772,14.633333333333333,14.0,3.1126364624103533,9,13,1,11.0,12.695652173913043,7.0,7.142857142857143,0.0,23.0,70.3125,72.5,9.409800998889912,25.375,26.0,3.924694358348383,61.5,61.0,8.526996975451254,4.96875,4.0,2.6818911839559494,17.03125,15.5,4.921869399638392,14.59375,15.0,4.6131605218114835,22.09375,21.5,5.931650344250883,13.09375,12.0,5.088629798463084,27.6875,26.5,6.2653038440337845,16.0625,16.0,4.317537380528171,16.15625,16.0,4.303857047332191,8.96875,9.0,3.6937992941964852,2.59375,2.0,2.312091289078409,20.03125,20.0,4.30666681231066,9,11,4,10.5,13.75,7.5,8.125,1.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3177,3320,88,67,1,X,7,X,10,80.75757575757575,79.0,15.785733873957012,30.515151515151516,31.0,6.379269218145268,70.12121212121212,69.0,8.230118376113948,9.272727272727273,8.0,4.410730716621165,28.303030303030305,29.0,8.210073265830399,10.454545454545455,9.0,4.235939307660323,15.212121212121213,14.0,5.331261434674582,15.121212121212121,15.0,3.903184403131433,27.393939393939394,28.0,5.476879779693189,19.545454545454547,19.0,6.265435485118479,13.727272727272727,13.0,3.994314140693675,8.515151515151516,8.0,3.9060946938823387,3.727272727272727,4.0,1.940887800607097,17.363636363636363,18.0,4.386186995972285,9,14,3,23.5,22.23076923076923,14.0,17.857142857142858,0.0,26.0,66.74193548387096,68.0,11.051297787848217,23.838709677419356,24.0,5.08000508000762,61.61290322580645,62.0,7.552824722600318,7.67741935483871,7.0,2.970825887125144,25.870967741935484,25.0,6.026286504329019,11.387096774193548,12.0,4.793588908496004,16.258064516129032,16.0,5.124891816324737,13.806451612903226,14.0,4.527098812254264,23.741935483870968,25.0,5.5855035101918595,14.483870967741936,14.0,4.774033708454766,12.064516129032258,13.0,3.75886049994736,8.129032258064516,8.0,3.862140472880041,3.3870967741935485,3.0,1.9438350299487646,15.64516129032258,16.0,3.4209977793695825,8,11,4,19.0,18.043478260869566,10.0,15.5,0.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3199,3442,87,66,1,Z,3,Z,14,79.6774193548387,81.0,12.073074992931435,29.677419354838708,29.0,5.224219857383453,63.935483870967744,65.0,8.078512585333877,5.451612903225806,5.0,2.0139299835134845,15.129032258064516,14.0,4.667204270109113,14.870967741935484,16.0,6.422574434414241,20.967741935483872,21.0,9.009194825168866,15.35483870967742,14.0,4.708491528411013,25.06451612903226,25.0,4.802329183989562,15.741935483870968,16.0,4.661671673949049,14.387096774193548,16.0,3.4802051601865727,10.064516129032258,9.0,3.7499820788102247,3.903225806451613,4.0,2.343143738793069,17.419354838709676,18.0,3.2122078964308134,9,13,3,25.0,28.8,6.5,7.333333333333333,0.0,25.0,78.1,79.0,12.106851864500758,27.066666666666666,27.0,4.77734115442336,64.3,63.0,6.973595520444145,9.233333333333333,9.0,3.3803012856266523,27.6,27.5,6.71385597618578,14.733333333333333,15.0,5.495661820979773,19.2,20.0,6.630129764164135,12.233333333333333,11.0,4.469693604660193,24.866666666666667,24.5,3.839300702609456,17.2,18.0,3.925161977769088,12.733333333333333,12.5,4.440668894421768,11.0,12.0,2.924333109946785,4.4,4.0,2.415467399618693,15.933333333333334,16.0,3.9734752732496577,10,12,2,13.0,14.75,11.0,10.0,1.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,3246,3125,73,70,1,Y,4,Y,13,70.90322580645162,69.0,9.445827434056715,25.70967741935484,25.0,4.180857554673815,59.96774193548387,58.0,5.412848116397021,5.129032258064516,5.0,2.7415559509625305,16.741935483870968,16.0,3.983028512204282,14.35483870967742,13.0,4.27822694658098,19.161290322580644,20.0,5.040481287823934,11.580645161290322,12.0,3.0851709142108272,24.70967741935484,26.0,4.961139307236438,12.774193548387096,12.0,3.99757991305869,12.096774193548388,11.0,3.9272962600214525,6.548387096774194,6.0,2.656297042594187,2.3548387096774195,2.0,1.6237484841517011,14.806451612903226,14.0,4.269421153885772,5,16,0,14.0,16.047619047619047,8.5,8.3,0.0,21.0,77.51612903225806,78.0,13.167816745742718,27.612903225806452,28.0,4.807476256518512,60.58064516129032,61.0,6.632114763524462,8.290322580645162,8.0,3.407771005482388,22.612903225806452,21.0,5.817659434026934,14.0,15.0,5.591660457025862,19.322580645161292,21.0,7.502831006911962,13.516129032258064,12.0,3.4628597790644604,29.741935483870968,31.0,4.6473486486776086,17.741935483870968,17.0,4.78168549039272,14.064516129032258,14.0,4.202661726977066,3.5806451612903225,3.0,2.0293544712278515,4.387096774193548,4.0,2.7889952713577544,14.548387096774194,15.0,3.462549250455213,13,13,0,16.0,16.692307692307693,9.0,11.8,1.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,3268,3137,103,61,1,W,3,W,14,89.875,90.5,8.75380101773307,34.125,34.5,4.640286420525798,67.0625,67.5,8.191015928166902,6.40625,6.0,2.7103073864475697,17.15625,17.0,5.442422225206288,15.21875,14.5,5.014394602123615,21.40625,21.5,6.671360914507092,16.40625,17.0,3.9664673077217976,28.75,28.0,6.242414751959683,20.21875,20.0,5.128883265232997,14.9375,14.0,3.73248598294799,10.78125,9.0,5.116288820065046,4.90625,4.5,2.7043498413696647,15.8125,16.5,4.582135718410737,11,17,2,22.5,27.7,8.5,8.5,1.0,30.0,67.59375,68.5,9.581094876487661,23.625,24.0,3.7823870257951167,53.5,52.5,6.058851163327487,6.53125,7.0,2.565080329497342,19.0625,19.0,4.606709692779478,13.8125,14.0,4.04361304424804,18.25,19.0,5.08000508000762,10.4375,10.5,3.9180105221416786,29.25,29.0,5.211649481937617,13.4375,13.5,3.5644978834739574,15.75,16.0,3.767432598879079,5.28125,5.0,2.019811153740417,3.90625,4.0,1.8379402040187234,15.21875,15.5,3.3189035791571193,11,16,0,12.0,13.592592592592593,12.0,9.8,1.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,3280,3407,110,69,1,X,2,X,15,74.81818181818181,74.0,13.01790724697749,27.424242424242426,27.0,5.160125380200944,60.81818181818182,61.0,7.9311669438304655,5.212121212121212,5.0,2.769900446739645,15.151515151515152,15.0,4.39546081288137,14.757575757575758,15.0,5.974060088364857,20.515151515151516,20.0,7.0627597833690885,14.454545454545455,14.0,4.78990415542752,22.696969696969695,21.0,5.4913844365790885,14.787878787878787,15.0,4.781197390282949,13.090909090909092,13.0,3.859757411124082,8.606060606060606,8.0,4.249554343835612,3.8484848484848486,3.0,2.623466362958702,19.0,20.0,4.7302219821061255,12,12,5,17.0,23.310344827586206,6.5,8.5,0.0,29.0,80.8,80.5,11.989650709588293,28.733333333333334,28.0,5.668627111861684,73.63333333333334,72.0,12.968086380334459,7.6,8.0,2.298425248009962,25.266666666666666,26.0,7.6199978881947175,15.733333333333333,15.0,7.7233784519887205,21.233333333333334,20.0,9.268721346674463,19.733333333333334,19.0,7.324655262375402,30.0,30.0,5.976967285424481,15.0,15.0,4.3071712454847955,19.633333333333333,20.0,5.378650858484056,9.133333333333333,8.5,3.431430116391438,3.2333333333333334,3.0,1.5905612397739564,23.766666666666666,24.0,4.538595661073217,6,9,5,15.0,16.35,6.5,7.9,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,3281,3378,66,64,1,Z,6,Z,11,66.70967741935483,67.0,10.640155225644333,22.612903225806452,23.0,3.402718710627712,51.96774193548387,50.0,5.250294410587795,7.129032258064516,6.0,3.2325628169598497,20.096774193548388,19.0,4.714197271432168,14.35483870967742,14.0,6.868034105413155,17.903225806451612,19.0,8.243602928775246,9.838709677419354,9.0,4.5394329616047004,27.096774193548388,27.0,5.35010802825312,13.580645161290322,14.0,3.2225682671681506,16.06451612903226,15.0,4.675720863289195,6.516129032258065,5.0,3.6866513056515617,3.2580645161290325,3.0,2.3233272396211415,18.129032258064516,18.0,4.485100782842908,5,15,1,9.0,12.0,11.0,10.8,0.0,21.0,70.9375,71.5,16.490344193281807,26.25,25.0,6.117136163165708,60.6875,59.5,5.991593573364861,6.71875,6.0,3.018591585705215,20.25,20.0,4.628104886312504,11.71875,12.0,5.106822602829884,15.78125,16.0,6.573330157145517,13.09375,13.0,3.5863484439315605,28.71875,30.0,7.730268847304915,14.09375,14.0,5.348254915873148,13.3125,12.5,3.838997685048332,4.75,5.0,2.3962336037771794,2.75,2.0,1.5657627225176254,12.3125,12.0,3.468173266498029,9,11,4,16.0,20.041666666666668,10.0,22.875,0.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3301,3120,62,48,1,Y,6,Y,11,71.2,71.5,10.64602888566825,24.866666666666667,25.0,5.1710956174738705,59.166666666666664,59.0,8.461202870927307,7.7,7.5,2.465625751168978,22.866666666666667,22.5,4.9461467645119415,13.766666666666667,13.0,5.090107602231886,19.833333333333332,19.0,6.125601073017009,12.5,11.5,4.083186720332963,26.4,27.0,5.654415424524752,15.166666666666666,15.0,4.169539239683969,13.2,13.0,4.5288348200818955,7.533333333333333,8.0,3.0026807945605856,3.0,3.0,1.9118505207764291,17.6,17.5,5.176871642217913,7,14,1,14.5,19.818181818181817,7.5,7.75,0.0,22.0,62.903225806451616,61.0,12.204793699498234,22.70967741935484,23.0,5.021245186784494,60.225806451612904,59.0,6.02610807193363,5.774193548387097,5.0,2.27610306473374,20.06451612903226,21.0,4.6542846487293685,11.709677419354838,11.0,4.390850702594331,16.774193548387096,15.0,6.443134213612476,13.580645161290322,14.0,3.432920948195449,18.93548387096774,18.0,4.373674914538633,12.32258064516129,13.0,4.18240040147755,13.709677419354838,14.0,3.866036285284939,11.516129032258064,11.0,3.88905273592371,2.5161290322580645,3.0,1.767690918343956,18.64516129032258,20.0,4.550079758251674,7,7,3,9.0,11.764705882352942,5.0,9.357142857142858,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,3323,3352,79,49,1,Y,1,Y,16,79.45454545454545,79.0,12.404865247884869,30.757575757575758,30.0,5.350410632782678,62.18181818181818,61.0,5.725243146881107,5.7272727272727275,5.0,2.918397754684144,14.545454545454545,15.0,4.250668396638559,12.212121212121213,11.0,5.759544121269364,17.151515151515152,16.0,7.176877855835067,12.363636363636363,12.0,3.781684328924926,26.666666666666668,26.0,6.152573987094073,18.90909090909091,17.0,5.052002303317692,13.0,13.0,3.791437722025775,9.181818181818182,9.0,4.011347540529128,4.454545454545454,4.0,2.3729057752430496,15.545454545454545,16.0,3.0009468202855274,12,17,1,17.5,20.733333333333334,8.0,7.0,1.0,30.0,63.096774193548384,62.0,7.743189862538038,23.387096774193548,23.0,3.470613964462569,56.25806451612903,57.0,5.86496798476902,6.161290322580645,6.0,2.7092037476418342,17.70967741935484,16.0,5.404896227108016,10.161290322580646,10.0,3.4457391485093436,15.290322580645162,15.0,4.627407830071438,11.35483870967742,11.0,3.7995472282608813,23.741935483870968,24.0,4.464435327754108,14.03225806451613,14.0,3.092829028227952,16.64516129032258,16.0,4.6299631898952445,9.064516129032258,9.0,3.6325884606890426,2.870967741935484,3.0,2.2618861669540458,20.096774193548388,20.0,4.763436005725821,10,11,0,12.0,14.428571428571429,9.0,9.7,1.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
